episode,reward,learning_rate,target_update_freq
283,-54539.0,0.0005,1
284,-28.0,0.0005,1
285,-43674.0,0.0005,1
286,-32751.0,0.0005,1
287,-6.0,0.0005,1
288,-80879.0,0.0005,1
289,-3.0,0.0005,1
290,0.0,0.0005,1
291,-4106.0,0.0005,1
292,0.0,0.0005,1
293,-7103.0,0.0005,1
294,-868.0,0.0005,1
295,-3.0,0.0005,1
296,-3.0,0.0005,1
297,-78968.0,0.0005,1
298,-45.0,0.0005,1
299,-5903.0,0.0005,1
300,-10.0,0.0005,1
301,-52781.0,0.0005,1
302,0.0,0.0005,1
303,-105944.0,0.0005,1
304,-3.0,0.0005,1
305,-1.0,0.0005,1
306,-722.0,0.0005,1
307,-3.0,0.0005,1
308,-11436.0,0.0005,1
309,-3562.0,0.0005,1
310,-316.0,0.0005,1
311,-3.0,0.0005,1
312,-1.0,0.0005,1
313,0.0,0.0005,1
314,-3.0,0.0005,1
315,-10.0,0.0005,1
316,-15.0,0.0005,1
317,-77448.0,0.0005,1
318,-6.0,0.0005,1
319,-1.0,0.0005,1
320,-16949.0,0.0005,1
321,-1.0,0.0005,1
322,-400.0,0.0005,1
323,-10.0,0.0005,1
324,-231.0,0.0005,1
325,0.0,0.0005,1
326,-1.0,0.0005,1
327,-3.0,0.0005,1
328,-3.0,0.0005,1
329,-28784.0,0.0005,1
330,-12610.0,0.0005,1
331,-1770.0,0.0005,1
332,-21579.0,0.0005,1
333,-21.0,0.0005,1
334,-10.0,0.0005,1
335,-23647.0,0.0005,1
336,-190.0,0.0005,1
337,-15.0,0.0005,1
338,-112948.0,0.0005,1
339,-1.0,0.0005,1
340,-5370.0,0.0005,1
341,-1.0,0.0005,1
342,-6.0,0.0005,1
343,-115144.0,0.0005,1
344,-861.0,0.0005,1
345,-253.0,0.0005,1
346,-15.0,0.0005,1
347,0.0,0.0005,1
348,-3842.0,0.0005,1
349,-45.0,0.0005,1
350,-27085.0,0.0005,1
351,-4065.0,0.0005,1
352,-595.0,0.0005,1
353,-3.0,0.0005,1
354,-1.0,0.0005,1
355,-4835.0,0.0005,1
356,-55.0,0.0005,1
357,-10.0,0.0005,1
358,-1128.0,0.0005,1
359,-86992.0,0.0005,1
360,-11978.0,0.0005,1
361,-3.0,0.0005,1
362,-66.0,0.0005,1
363,-60.0,0.0005,1
364,-10.0,0.0005,1
365,-595.0,0.0005,1
366,-3.0,0.0005,1
367,-136.0,0.0005,1
368,-15.0,0.0005,1
369,-6.0,0.0005,1
370,-253.0,0.0005,1
371,-38848.0,0.0005,1
372,-3.0,0.0005,1
373,-6566.0,0.0005,1
374,-3.0,0.0005,1
375,-540.0,0.0005,1
376,-21.0,0.0005,1
377,-10.0,0.0005,1
378,-1.0,0.0005,1
379,-6.0,0.0005,1
380,-45.0,0.0005,1
381,-2140.0,0.0005,1
382,-1.0,0.0005,1
383,-6.0,0.0005,1
384,-1.0,0.0005,1
385,-10.0,0.0005,1
386,-6.0,0.0005,1
387,0.0,0.0005,1
388,-6.0,0.0005,1
389,-3.0,0.0005,1
390,-2585.0,0.0005,1
391,-105.0,0.0005,1
392,-10.0,0.0005,1
393,0.0,0.0005,1
394,-10.0,0.0005,1
395,-28.0,0.0005,1
396,-6185.0,0.0005,1
397,-6.0,0.0005,1
398,-1021.0,0.0005,1
399,-3.0,0.0005,1
400,-448.0,0.0005,1
401,-4947.0,0.0005,1
402,-28.0,0.0005,1
403,-276.0,0.0005,1
404,-3.0,0.0005,1
405,-105.0,0.0005,1
406,-18025.0,0.0005,1
407,-21.0,0.0005,1
408,-1.0,0.0005,1
409,-465.0,0.0005,1
410,-6.0,0.0005,1
411,-27660.0,0.0005,1
412,-6966.0,0.0005,1
413,-3.0,0.0005,1
414,-1.0,0.0005,1
415,-1.0,0.0005,1
416,-1.0,0.0005,1
417,-3.0,0.0005,1
418,-253.0,0.0005,1
419,-1721.0,0.0005,1
420,-3.0,0.0005,1
421,-1398.0,0.0005,1
422,-1326.0,0.0005,1
423,-3.0,0.0005,1
424,-6.0,0.0005,1
425,-66.0,0.0005,1
426,-1.0,0.0005,1
427,-276.0,0.0005,1
428,-3.0,0.0005,1
429,-21.0,0.0005,1
430,-28.0,0.0005,1
431,-1035.0,0.0005,1
432,-1.0,0.0005,1
433,-10.0,0.0005,1
434,-10.0,0.0005,1
435,-3.0,0.0005,1
436,-6.0,0.0005,1
437,-28.0,0.0005,1
438,-15.0,0.0005,1
439,-526.0,0.0005,1
440,-15.0,0.0005,1
441,-435.0,0.0005,1
442,-1.0,0.0005,1
443,-1.0,0.0005,1
444,-2013.0,0.0005,1
445,0.0,0.0005,1
446,-1.0,0.0005,1
447,-6.0,0.0005,1
448,-6.0,0.0005,1
449,-3.0,0.0005,1
450,-3.0,0.0005,1
451,-15.0,0.0005,1
452,-3.0,0.0005,1
453,-78.0,0.0005,1
454,-15.0,0.0005,1
455,-10.0,0.0005,1
456,-1.0,0.0005,1
457,-2850.0,0.0005,1
458,-276.0,0.0005,1
459,-3.0,0.0005,1
460,-4523.0,0.0005,1
461,-10.0,0.0005,1
462,-1.0,0.0005,1
463,-21.0,0.0005,1
464,0.0,0.0005,1
465,-55.0,0.0005,1
466,-210.0,0.0005,1
467,-3.0,0.0005,1
468,-4005.0,0.0005,1
469,-136.0,0.0005,1
470,-10.0,0.0005,1
471,-3.0,0.0005,1
472,-15.0,0.0005,1
473,-4827.0,0.0005,1
474,-6.0,0.0005,1
475,-15.0,0.0005,1
476,-78.0,0.0005,1
477,-3.0,0.0005,1
478,-15.0,0.0005,1
479,-6.0,0.0005,1
480,-66.0,0.0005,1
481,0.0,0.0005,1
482,-3.0,0.0005,1
483,-28.0,0.0005,1
484,0.0,0.0005,1
485,-3.0,0.0005,1
486,-3.0,0.0005,1
487,-6.0,0.0005,1
488,-28.0,0.0005,1
489,-10.0,0.0005,1
490,-136.0,0.0005,1
491,-1.0,0.0005,1
492,-6.0,0.0005,1
493,-6.0,0.0005,1
494,0.0,0.0005,1
495,-3.0,0.0005,1
496,-6.0,0.0005,1
497,-153.0,0.0005,1
498,-3.0,0.0005,1
499,-361.0,0.0005,1
500,0.0,0.0005,1
501,-3.0,0.0005,1
502,-3.0,0.0005,1
503,-6.0,0.0005,1
504,-11726.0,0.0005,1
505,-3.0,0.0005,1
506,-36.0,0.0005,1
507,0.0,0.0005,1
508,-1.0,0.0005,1
509,-1.0,0.0005,1
510,-321.0,0.0005,1
511,-1.0,0.0005,1
512,-6.0,0.0005,1
513,-28.0,0.0005,1
514,-1.0,0.0005,1
515,-3.0,0.0005,1
516,-6.0,0.0005,1
517,-28.0,0.0005,1
518,-6.0,0.0005,1
519,-378.0,0.0005,1
520,-10.0,0.0005,1
521,-3.0,0.0005,1
522,-1.0,0.0005,1
523,-3.0,0.0005,1
524,-21.0,0.0005,1
525,0.0,0.0005,1
526,-15.0,0.0005,1
527,-1.0,0.0005,1
528,-3.0,0.0005,1
529,-10.0,0.0005,1
530,-6.0,0.0005,1
531,-6.0,0.0005,1
532,-465.0,0.0005,1
533,-1.0,0.0005,1
534,-6.0,0.0005,1
535,-3.0,0.0005,1
536,-3.0,0.0005,1
537,-10.0,0.0005,1
538,-1.0,0.0005,1
539,-3.0,0.0005,1
540,-3.0,0.0005,1
541,-10.0,0.0005,1
542,-3.0,0.0005,1
543,0.0,0.0005,1
544,-10.0,0.0005,1
545,-6.0,0.0005,1
546,-496.0,0.0005,1
547,-990.0,0.0005,1
548,-10.0,0.0005,1
549,-10.0,0.0005,1
550,-903.0,0.0005,1
551,-1.0,0.0005,1
552,-1.0,0.0005,1
553,-6.0,0.0005,1
554,-2485.0,0.0005,1
555,-6.0,0.0005,1
556,-3.0,0.0005,1
557,0.0,0.0005,1
558,-741.0,0.0005,1
559,-1.0,0.0005,1
560,-1.0,0.0005,1
561,-1378.0,0.0005,1
562,-55.0,0.0005,1
563,-1.0,0.0005,1
564,-10233.0,0.0005,1
565,-3.0,0.0005,1
566,0.0,0.0005,1
567,-3828.0,0.0005,1
568,-1.0,0.0005,1
569,-6.0,0.0005,1
570,-3.0,0.0005,1
571,-3.0,0.0005,1
572,-903.0,0.0005,1
573,0.0,0.0005,1
574,-6.0,0.0005,1
575,-4724.0,0.0005,1
576,-6.0,0.0005,1
577,-1.0,0.0005,1
578,-2926.0,0.0005,1
579,-16025.0,0.0005,1
580,0.0,0.0005,1
581,-351.0,0.0005,1
582,-2926.0,0.0005,1
583,-1.0,0.0005,1
584,0.0,0.0005,1
585,-153.0,0.0005,1
586,-55.0,0.0005,1
587,-3.0,0.0005,1
588,-1.0,0.0005,1
589,-10.0,0.0005,1
590,-1.0,0.0005,1
591,-3.0,0.0005,1
592,0.0,0.0005,1
593,-1.0,0.0005,1
594,-1.0,0.0005,1
595,-78.0,0.0005,1
596,0.0,0.0005,1
597,-1.0,0.0005,1
598,0.0,0.0005,1
599,0.0,0.0005,1
600,-6.0,0.0005,1
601,0.0,0.0005,1
602,-36.0,0.0005,1
603,0.0,0.0005,1
604,-3.0,0.0005,1
605,-1.0,0.0005,1
606,-10.0,0.0005,1
607,-21.0,0.0005,1
608,-3.0,0.0005,1
609,-45.0,0.0005,1
610,-6.0,0.0005,1
611,-1.0,0.0005,1
612,-1.0,0.0005,1
613,-6.0,0.0005,1
614,0.0,0.0005,1
615,-10.0,0.0005,1
616,-3.0,0.0005,1
617,0.0,0.0005,1
618,-3.0,0.0005,1
619,-3.0,0.0005,1
620,-10.0,0.0005,1
621,-10.0,0.0005,1
622,0.0,0.0005,1
623,-3.0,0.0005,1
624,-1.0,0.0005,1
625,-10.0,0.0005,1
626,-10.0,0.0005,1
627,-6.0,0.0005,1
628,0.0,0.0005,1
629,-3.0,0.0005,1
630,-1.0,0.0005,1
631,-1.0,0.0005,1
632,0.0,0.0005,1
633,-1.0,0.0005,1
634,-6.0,0.0005,1
635,0.0,0.0005,1
636,-6.0,0.0005,1
637,-3.0,0.0005,1
638,-1.0,0.0005,1
639,-10.0,0.0005,1
640,-10.0,0.0005,1
641,-6.0,0.0005,1
642,-10.0,0.0005,1
643,-1.0,0.0005,1
644,-6.0,0.0005,1
645,-3.0,0.0005,1
646,-1.0,0.0005,1
647,-29.0,0.0005,1
648,-6.0,0.0005,1
649,0.0,0.0005,1
650,-1.0,0.0005,1
651,-6.0,0.0005,1
652,-6.0,0.0005,1
653,-1.0,0.0005,1
654,-23.0,0.0005,1
655,-3.0,0.0005,1
656,-1.0,0.0005,1
657,-10.0,0.0005,1
658,-3.0,0.0005,1
659,-1.0,0.0005,1
660,-3.0,0.0005,1
661,-10.0,0.0005,1
662,-21.0,0.0005,1
663,-3.0,0.0005,1
664,-15.0,0.0005,1
665,0.0,0.0005,1
666,-3.0,0.0005,1
667,-6.0,0.0005,1
668,0.0,0.0005,1
669,-3.0,0.0005,1
670,-10.0,0.0005,1
671,-3.0,0.0005,1
672,-3.0,0.0005,1
673,-10.0,0.0005,1
674,-6.0,0.0005,1
675,0.0,0.0005,1
676,-3.0,0.0005,1
677,-3.0,0.0005,1
678,0.0,0.0005,1
679,-3.0,0.0005,1
680,0.0,0.0005,1
681,-3.0,0.0005,1
682,-1.0,0.0005,1
683,-15.0,0.0005,1
684,-3.0,0.0005,1
685,-3.0,0.0005,1
686,0.0,0.0005,1
687,-6.0,0.0005,1
688,-6.0,0.0005,1
689,-10.0,0.0005,1
690,0.0,0.0005,1
691,-6.0,0.0005,1
692,0.0,0.0005,1
693,-6.0,0.0005,1
694,-6.0,0.0005,1
695,0.0,0.0005,1
696,0.0,0.0005,1
697,-6.0,0.0005,1
698,-6.0,0.0005,1
699,-3.0,0.0005,1
700,-6.0,0.0005,1
701,-21.0,0.0005,1
702,-1.0,0.0005,1
703,0.0,0.0005,1
704,-3.0,0.0005,1
705,0.0,0.0005,1
706,-6.0,0.0005,1
707,-3.0,0.0005,1
708,-10.0,0.0005,1
709,-6.0,0.0005,1
710,-3.0,0.0005,1
711,-3.0,0.0005,1
712,-3.0,0.0005,1
713,-10.0,0.0005,1
714,-3.0,0.0005,1
715,-1.0,0.0005,1
716,-15.0,0.0005,1
717,-15.0,0.0005,1
718,-3.0,0.0005,1
719,0.0,0.0005,1
720,-3.0,0.0005,1
721,-3.0,0.0005,1
722,-6.0,0.0005,1
723,-6.0,0.0005,1
724,-3.0,0.0005,1
725,-6.0,0.0005,1
726,-3.0,0.0005,1
727,-6.0,0.0005,1
728,-6.0,0.0005,1
729,-10.0,0.0005,1
730,-1.0,0.0005,1
731,-23.0,0.0005,1
732,-3.0,0.0005,1
733,-3.0,0.0005,1
734,-1.0,0.0005,1
735,-1.0,0.0005,1
736,-1.0,0.0005,1
737,-3.0,0.0005,1
738,-1.0,0.0005,1
739,-15.0,0.0005,1
740,-1.0,0.0005,1
741,-1.0,0.0005,1
742,-1.0,0.0005,1
743,0.0,0.0005,1
744,0.0,0.0005,1
745,-10.0,0.0005,1
746,0.0,0.0005,1
747,-21.0,0.0005,1
748,-10.0,0.0005,1
749,-3.0,0.0005,1
750,-1.0,0.0005,1
751,-6.0,0.0005,1
752,-3.0,0.0005,1
753,-3.0,0.0005,1
754,-21.0,0.0005,1
755,-10.0,0.0005,1
756,-3.0,0.0005,1
757,-15.0,0.0005,1
758,-1.0,0.0005,1
759,-6.0,0.0005,1
760,-1.0,0.0005,1
761,-6.0,0.0005,1
762,0.0,0.0005,1
763,0.0,0.0005,1
764,-3.0,0.0005,1
765,-1.0,0.0005,1
766,0.0,0.0005,1
767,-6.0,0.0005,1
768,-105.0,0.0005,1
769,-15.0,0.0005,1
770,-10.0,0.0005,1
771,-6.0,0.0005,1
772,-3.0,0.0005,1
773,0.0,0.0005,1
774,-6.0,0.0005,1
775,-1.0,0.0005,1
776,-3.0,0.0005,1
777,0.0,0.0005,1
778,-136.0,0.0005,1
779,0.0,0.0005,1
780,-10.0,0.0005,1
781,-3.0,0.0005,1
782,-3.0,0.0005,1
783,-10.0,0.0005,1
784,-1.0,0.0005,1
785,-6.0,0.0005,1
786,-3.0,0.0005,1
787,-3.0,0.0005,1
788,0.0,0.0005,1
789,-6.0,0.0005,1
790,-6.0,0.0005,1
791,-6.0,0.0005,1
792,-1.0,0.0005,1
793,-6.0,0.0005,1
794,-1.0,0.0005,1
795,-1.0,0.0005,1
796,-1.0,0.0005,1
797,-10.0,0.0005,1
798,0.0,0.0005,1
799,0.0,0.0005,1
800,-10.0,0.0005,1
801,-1.0,0.0005,1
802,-3.0,0.0005,1
803,-1.0,0.0005,1
804,-6.0,0.0005,1
805,0.0,0.0005,1
806,-3.0,0.0005,1
807,-10.0,0.0005,1
808,-6.0,0.0005,1
809,-6.0,0.0005,1
810,-10.0,0.0005,1
811,-1.0,0.0005,1
812,-6.0,0.0005,1
813,-6.0,0.0005,1
814,-15.0,0.0005,1
815,-3.0,0.0005,1
816,-15.0,0.0005,1
817,-10.0,0.0005,1
818,-6.0,0.0005,1
819,-10.0,0.0005,1
820,-1.0,0.0005,1
821,-3.0,0.0005,1
822,0.0,0.0005,1
823,-3.0,0.0005,1
824,-6.0,0.0005,1
825,-10.0,0.0005,1
826,-1.0,0.0005,1
827,0.0,0.0005,1
828,-3.0,0.0005,1
829,-10.0,0.0005,1
830,-1.0,0.0005,1
831,-1.0,0.0005,1
832,-3.0,0.0005,1
833,-3.0,0.0005,1
834,-45.0,0.0005,1
835,-3.0,0.0005,1
836,-3.0,0.0005,1
837,-10.0,0.0005,1
838,-3.0,0.0005,1
839,-15.0,0.0005,1
840,-6.0,0.0005,1
841,-1.0,0.0005,1
842,-19.0,0.0005,1
843,-6.0,0.0005,1
844,-6.0,0.0005,1
845,-1.0,0.0005,1
846,-3.0,0.0005,1
847,-21.0,0.0005,1
848,-3.0,0.0005,1
849,-6.0,0.0005,1
850,-10.0,0.0005,1
851,-21.0,0.0005,1
852,-15.0,0.0005,1
853,-10.0,0.0005,1
854,-10.0,0.0005,1
855,-3.0,0.0005,1
856,-6.0,0.0005,1
857,-1.0,0.0005,1
858,-3.0,0.0005,1
859,-10.0,0.0005,1
860,-6.0,0.0005,1
861,-3.0,0.0005,1
862,-10.0,0.0005,1
863,-1.0,0.0005,1
864,-15.0,0.0005,1
865,-6.0,0.0005,1
866,-1.0,0.0005,1
867,-6.0,0.0005,1
868,-3.0,0.0005,1
869,-10.0,0.0005,1
870,-3.0,0.0005,1
871,-1.0,0.0005,1
872,-21.0,0.0005,1
873,-15.0,0.0005,1
874,-3.0,0.0005,1
875,-6.0,0.0005,1
876,-1.0,0.0005,1
877,-6.0,0.0005,1
878,-6.0,0.0005,1
879,-21.0,0.0005,1
880,-3.0,0.0005,1
881,-3.0,0.0005,1
882,-3.0,0.0005,1
883,-3.0,0.0005,1
884,-6.0,0.0005,1
885,-15.0,0.0005,1
886,-1.0,0.0005,1
887,-1.0,0.0005,1
888,-3.0,0.0005,1
889,-1.0,0.0005,1
890,-6.0,0.0005,1
891,0.0,0.0005,1
892,-1.0,0.0005,1
893,-6.0,0.0005,1
894,-3.0,0.0005,1
895,-3.0,0.0005,1
896,-3.0,0.0005,1
897,-1.0,0.0005,1
898,-10.0,0.0005,1
899,-3.0,0.0005,1
900,-3.0,0.0005,1
901,-6.0,0.0005,1
902,-1.0,0.0005,1
903,0.0,0.0005,1
904,-1.0,0.0005,1
905,-3.0,0.0005,1
906,-15.0,0.0005,1
907,-1.0,0.0005,1
908,-10.0,0.0005,1
909,-6.0,0.0005,1
910,-1.0,0.0005,1
911,-15.0,0.0005,1
912,-6.0,0.0005,1
913,-1.0,0.0005,1
914,-6.0,0.0005,1
915,-10.0,0.0005,1
916,-6.0,0.0005,1
917,-1.0,0.0005,1
918,-1.0,0.0005,1
919,-15.0,0.0005,1
920,0.0,0.0005,1
921,-6.0,0.0005,1
922,0.0,0.0005,1
923,-10.0,0.0005,1
924,-3.0,0.0005,1
925,0.0,0.0005,1
926,-3.0,0.0005,1
927,-1.0,0.0005,1
928,-3.0,0.0005,1
929,-6.0,0.0005,1
930,-10.0,0.0005,1
931,-21.0,0.0005,1
932,-10.0,0.0005,1
933,-36.0,0.0005,1
934,-6.0,0.0005,1
935,-1.0,0.0005,1
936,-21.0,0.0005,1
937,-6.0,0.0005,1
938,-3.0,0.0005,1
939,-6.0,0.0005,1
940,-10.0,0.0005,1
941,-15.0,0.0005,1
942,-10.0,0.0005,1
943,-253.0,0.0005,1
944,-6.0,0.0005,1
945,-6.0,0.0005,1
946,-6.0,0.0005,1
947,-351.0,0.0005,1
948,-6.0,0.0005,1
949,-351.0,0.0005,1
950,-6.0,0.0005,1
951,-1.0,0.0005,1
952,0.0,0.0005,1
953,-6.0,0.0005,1
954,-6.0,0.0005,1
955,-10.0,0.0005,1
956,-10.0,0.0005,1
957,-10.0,0.0005,1
958,-3.0,0.0005,1
959,-3.0,0.0005,1
960,-10.0,0.0005,1
961,-1.0,0.0005,1
962,-6.0,0.0005,1
963,-10.0,0.0005,1
964,0.0,0.0005,1
965,-10.0,0.0005,1
966,-3.0,0.0005,1
967,0.0,0.0005,1
968,-1.0,0.0005,1
969,-28.0,0.0005,1
970,-3.0,0.0005,1
971,-10.0,0.0005,1
972,-6.0,0.0005,1
973,-3.0,0.0005,1
974,-1.0,0.0005,1
975,0.0,0.0005,1
976,-6.0,0.0005,1
977,-6.0,0.0005,1
978,-3.0,0.0005,1
979,-1.0,0.0005,1
980,-6.0,0.0005,1
981,-1.0,0.0005,1
982,-3.0,0.0005,1
983,-253.0,0.0005,1
