episode,reward,learning_rate,target_update_freq
165,-112968.0,0.0001,1
166,-110660.0,0.0001,1
167,-112120.0,0.0001,1
168,-112960.0,0.0001,1
169,-105092.0,0.0001,1
170,0.0,0.0001,1
171,-115448.0,0.0001,1
172,-110708.0,0.0001,1
173,-114160.0,0.0001,1
174,-1.0,0.0001,1
175,-1.0,0.0001,1
176,-109808.0,0.0001,1
177,0.0,0.0001,1
178,-116732.0,0.0001,1
179,-112808.0,0.0001,1
180,-114984.0,0.0001,1
181,-1700.0,0.0001,1
182,-106252.0,0.0001,1
183,-111636.0,0.0001,1
184,-89736.0,0.0001,1
185,-111684.0,0.0001,1
186,-111100.0,0.0001,1
187,0.0,0.0001,1
188,-115920.0,0.0001,1
189,-116028.0,0.0001,1
190,-109252.0,0.0001,1
191,-1.0,0.0001,1
192,-117732.0,0.0001,1
193,-105904.0,0.0001,1
194,-116420.0,0.0001,1
195,-113944.0,0.0001,1
196,-114312.0,0.0001,1
197,-114048.0,0.0001,1
198,-3.0,0.0001,1
199,-114772.0,0.0001,1
200,0.0,0.0001,1
201,-112068.0,0.0001,1
202,-116096.0,0.0001,1
203,-3.0,0.0001,1
204,-113092.0,0.0001,1
205,-1.0,0.0001,1
206,-117064.0,0.0001,1
207,-113560.0,0.0001,1
208,-117636.0,0.0001,1
209,-113552.0,0.0001,1
210,-109584.0,0.0001,1
211,-113468.0,0.0001,1
212,-116036.0,0.0001,1
213,-117408.0,0.0001,1
214,-99332.0,0.0001,1
215,-115508.0,0.0001,1
216,-114040.0,0.0001,1
217,-104736.0,0.0001,1
218,-114612.0,0.0001,1
219,-3.0,0.0001,1
220,-111584.0,0.0001,1
221,-114640.0,0.0001,1
222,-116080.0,0.0001,1
223,-117096.0,0.0001,1
224,-1.0,0.0001,1
225,-29766.0,0.0001,1
226,-107544.0,0.0001,1
227,-44295.0,0.0001,1
228,-113860.0,0.0001,1
229,-112972.0,0.0001,1
230,-1.0,0.0001,1
231,-52157.0,0.0001,1
232,-110264.0,0.0001,1
233,-111468.0,0.0001,1
234,-112844.0,0.0001,1
235,-106300.0,0.0001,1
236,-111344.0,0.0001,1
237,-71122.0,0.0001,1
238,-111148.0,0.0001,1
239,-114556.0,0.0001,1
240,-112604.0,0.0001,1
241,-3.0,0.0001,1
242,-112536.0,0.0001,1
243,-114140.0,0.0001,1
244,-115152.0,0.0001,1
245,-115876.0,0.0001,1
246,-118332.0,0.0001,1
247,-116732.0,0.0001,1
248,-117340.0,0.0001,1
249,-114800.0,0.0001,1
250,-3.0,0.0001,1
251,-111744.0,0.0001,1
252,-110688.0,0.0001,1
253,-117020.0,0.0001,1
254,-118164.0,0.0001,1
255,-109236.0,0.0001,1
256,-115796.0,0.0001,1
257,-3.0,0.0001,1
258,-115460.0,0.0001,1
259,-110748.0,0.0001,1
260,-115784.0,0.0001,1
261,-117848.0,0.0001,1
262,-116324.0,0.0001,1
263,-103536.0,0.0001,1
264,-113608.0,0.0001,1
265,-109176.0,0.0001,1
266,-118168.0,0.0001,1
267,-118044.0,0.0001,1
268,-116312.0,0.0001,1
269,-115316.0,0.0001,1
270,-114248.0,0.0001,1
271,-109644.0,0.0001,1
272,-104988.0,0.0001,1
273,-116708.0,0.0001,1
274,-118952.0,0.0001,1
275,-113644.0,0.0001,1
276,-116732.0,0.0001,1
277,-112508.0,0.0001,1
278,-115792.0,0.0001,1
279,-115372.0,0.0001,1
280,-114440.0,0.0001,1
281,-1.0,0.0001,1
282,-111420.0,0.0001,1
283,-115204.0,0.0001,1
284,-110616.0,0.0001,1
285,-114176.0,0.0001,1
286,-115464.0,0.0001,1
287,-117688.0,0.0001,1
288,-114940.0,0.0001,1
289,-115144.0,0.0001,1
290,-117372.0,0.0001,1
291,-113488.0,0.0001,1
292,-114464.0,0.0001,1
293,-114348.0,0.0001,1
294,-114156.0,0.0001,1
295,-117888.0,0.0001,1
296,-115076.0,0.0001,1
297,-113244.0,0.0001,1
298,-115608.0,0.0001,1
299,-115716.0,0.0001,1
300,-105476.0,0.0001,1
301,-104912.0,0.0001,1
302,-116104.0,0.0001,1
303,-112620.0,0.0001,1
304,-116172.0,0.0001,1
305,-115624.0,0.0001,1
306,-3.0,0.0001,1
307,-116776.0,0.0001,1
308,-112820.0,0.0001,1
309,-87330.0,0.0001,1
310,-117400.0,0.0001,1
311,-111096.0,0.0001,1
312,-113212.0,0.0001,1
313,-110148.0,0.0001,1
314,-109548.0,0.0001,1
315,-108252.0,0.0001,1
316,-112280.0,0.0001,1
317,-115480.0,0.0001,1
318,-109476.0,0.0001,1
319,-113268.0,0.0001,1
320,-117820.0,0.0001,1
321,-109456.0,0.0001,1
322,-116276.0,0.0001,1
323,-114300.0,0.0001,1
324,-117168.0,0.0001,1
325,-113940.0,0.0001,1
326,-111212.0,0.0001,1
327,-112460.0,0.0001,1
328,-3.0,0.0001,1
329,-116152.0,0.0001,1
330,0.0,0.0001,1
331,-113028.0,0.0001,1
332,-96580.0,0.0001,1
333,-108604.0,0.0001,1
334,-47864.0,0.0001,1
335,-116384.0,0.0001,1
336,-114376.0,0.0001,1
337,-115020.0,0.0001,1
338,-113752.0,0.0001,1
339,-115516.0,0.0001,1
340,-117148.0,0.0001,1
341,-118976.0,0.0001,1
342,-106208.0,0.0001,1
343,-113200.0,0.0001,1
344,-109984.0,0.0001,1
345,-114128.0,0.0001,1
346,-115056.0,0.0001,1
347,-115448.0,0.0001,1
348,-108560.0,0.0001,1
349,-651.0,0.0001,1
350,-115576.0,0.0001,1
351,-114644.0,0.0001,1
352,-108440.0,0.0001,1
353,-3.0,0.0001,1
354,-110108.0,0.0001,1
355,-117008.0,0.0001,1
356,0.0,0.0001,1
357,-107764.0,0.0001,1
358,-4247.0,0.0001,1
359,-118496.0,0.0001,1
360,-111424.0,0.0001,1
361,-113004.0,0.0001,1
362,-115464.0,0.0001,1
363,-114928.0,0.0001,1
364,-111960.0,0.0001,1
365,-114888.0,0.0001,1
366,-1.0,0.0001,1
367,-115044.0,0.0001,1
368,-109928.0,0.0001,1
369,-1.0,0.0001,1
370,-111392.0,0.0001,1
371,-112248.0,0.0001,1
372,0.0,0.0001,1
373,-113976.0,0.0001,1
374,-112012.0,0.0001,1
375,-108980.0,0.0001,1
376,-115976.0,0.0001,1
377,-110272.0,0.0001,1
378,-112588.0,0.0001,1
379,-17724.0,0.0001,1
380,-118512.0,0.0001,1
381,-110920.0,0.0001,1
382,-114552.0,0.0001,1
383,-1.0,0.0001,1
384,-112060.0,0.0001,1
385,-117748.0,0.0001,1
386,-104912.0,0.0001,1
387,-116208.0,0.0001,1
388,-112268.0,0.0001,1
389,-114192.0,0.0001,1
390,-113056.0,0.0001,1
391,-112012.0,0.0001,1
392,-113760.0,0.0001,1
393,-116048.0,0.0001,1
394,-108756.0,0.0001,1
395,-112368.0,0.0001,1
396,-109772.0,0.0001,1
397,-109844.0,0.0001,1
398,-114604.0,0.0001,1
399,-109448.0,0.0001,1
400,-111524.0,0.0001,1
401,-114072.0,0.0001,1
402,-113316.0,0.0001,1
403,-107924.0,0.0001,1
404,-116752.0,0.0001,1
405,-117516.0,0.0001,1
406,-116356.0,0.0001,1
407,-116116.0,0.0001,1
408,-109292.0,0.0001,1
409,-866.0,0.0001,1
410,-1.0,0.0001,1
411,-107836.0,0.0001,1
412,-113172.0,0.0001,1
413,-117860.0,0.0001,1
414,-112648.0,0.0001,1
415,-117928.0,0.0001,1
416,-113432.0,0.0001,1
417,-108400.0,0.0001,1
418,-107844.0,0.0001,1
419,-113744.0,0.0001,1
420,-107028.0,0.0001,1
421,-103012.0,0.0001,1
422,-110540.0,0.0001,1
423,-115204.0,0.0001,1
424,-113932.0,0.0001,1
425,-112872.0,0.0001,1
426,-116872.0,0.0001,1
427,-113040.0,0.0001,1
428,-117284.0,0.0001,1
429,-115368.0,0.0001,1
430,-112672.0,0.0001,1
431,-113384.0,0.0001,1
432,-118768.0,0.0001,1
433,-114032.0,0.0001,1
434,-108528.0,0.0001,1
435,-114900.0,0.0001,1
436,-116800.0,0.0001,1
437,-115924.0,0.0001,1
438,-111880.0,0.0001,1
439,-5703.0,0.0001,1
440,-127.0,0.0001,1
441,-14901.0,0.0001,1
442,-113400.0,0.0001,1
443,-9528.0,0.0001,1
444,-109516.0,0.0001,1
445,-110328.0,0.0001,1
446,-113404.0,0.0001,1
447,-106704.0,0.0001,1
448,-115128.0,0.0001,1
449,-113620.0,0.0001,1
450,-82718.0,0.0001,1
451,-108696.0,0.0001,1
452,-112860.0,0.0001,1
453,-115932.0,0.0001,1
454,-110512.0,0.0001,1
455,-115836.0,0.0001,1
456,-7044.0,0.0001,1
457,-113416.0,0.0001,1
458,-112368.0,0.0001,1
459,-113376.0,0.0001,1
460,-1.0,0.0001,1
461,-3.0,0.0001,1
462,-114380.0,0.0001,1
463,-114560.0,0.0001,1
464,-104172.0,0.0001,1
465,-103440.0,0.0001,1
466,-111192.0,0.0001,1
467,-117392.0,0.0001,1
468,-109828.0,0.0001,1
469,-110876.0,0.0001,1
470,-108672.0,0.0001,1
471,-117636.0,0.0001,1
472,-113592.0,0.0001,1
473,-114036.0,0.0001,1
474,-112252.0,0.0001,1
475,-107360.0,0.0001,1
476,-111064.0,0.0001,1
477,-108372.0,0.0001,1
478,-116364.0,0.0001,1
479,-6721.0,0.0001,1
480,-114452.0,0.0001,1
481,-115820.0,0.0001,1
482,-108272.0,0.0001,1
483,-116248.0,0.0001,1
484,-117004.0,0.0001,1
485,-113712.0,0.0001,1
486,-115516.0,0.0001,1
487,-111628.0,0.0001,1
488,-111872.0,0.0001,1
489,-110196.0,0.0001,1
490,-112844.0,0.0001,1
491,-109980.0,0.0001,1
492,-1.0,0.0001,1
493,-112164.0,0.0001,1
494,-116328.0,0.0001,1
495,-117172.0,0.0001,1
496,-115212.0,0.0001,1
497,-108544.0,0.0001,1
498,-11905.0,0.0001,1
499,-115104.0,0.0001,1
500,-111556.0,0.0001,1
501,-102596.0,0.0001,1
502,-114548.0,0.0001,1
503,0.0,0.0001,1
504,-118180.0,0.0001,1
505,-1.0,0.0001,1
506,-110400.0,0.0001,1
507,-115932.0,0.0001,1
508,-103600.0,0.0001,1
509,-105176.0,0.0001,1
510,-109160.0,0.0001,1
511,-117752.0,0.0001,1
512,0.0,0.0001,1
513,-119012.0,0.0001,1
514,-113640.0,0.0001,1
515,0.0,0.0001,1
516,-117496.0,0.0001,1
517,-114820.0,0.0001,1
518,-107340.0,0.0001,1
519,-110532.0,0.0001,1
520,-107240.0,0.0001,1
521,-115220.0,0.0001,1
522,-112584.0,0.0001,1
523,-109768.0,0.0001,1
524,-109868.0,0.0001,1
525,-116376.0,0.0001,1
526,-116304.0,0.0001,1
527,-1.0,0.0001,1
528,-115540.0,0.0001,1
529,-1.0,0.0001,1
530,-108968.0,0.0001,1
531,-3981.0,0.0001,1
532,-116880.0,0.0001,1
533,-106720.0,0.0001,1
534,-113488.0,0.0001,1
535,0.0,0.0001,1
536,-115972.0,0.0001,1
537,-116332.0,0.0001,1
538,-22060.0,0.0001,1
539,-109328.0,0.0001,1
540,-116768.0,0.0001,1
541,-115504.0,0.0001,1
542,-113624.0,0.0001,1
543,0.0,0.0001,1
544,-118708.0,0.0001,1
545,-3.0,0.0001,1
546,-116680.0,0.0001,1
547,-1.0,0.0001,1
548,-116080.0,0.0001,1
549,-115212.0,0.0001,1
550,-115404.0,0.0001,1
551,-107052.0,0.0001,1
552,-111504.0,0.0001,1
553,-111752.0,0.0001,1
554,-115052.0,0.0001,1
555,-110192.0,0.0001,1
556,-112976.0,0.0001,1
557,-1.0,0.0001,1
558,-106544.0,0.0001,1
559,-3.0,0.0001,1
560,-115028.0,0.0001,1
561,-116096.0,0.0001,1
562,-117196.0,0.0001,1
563,-113088.0,0.0001,1
564,-116948.0,0.0001,1
565,-111664.0,0.0001,1
566,-112772.0,0.0001,1
567,-113316.0,0.0001,1
568,-116392.0,0.0001,1
569,-114580.0,0.0001,1
570,-115784.0,0.0001,1
571,-116884.0,0.0001,1
572,-115856.0,0.0001,1
573,0.0,0.0001,1
574,-114572.0,0.0001,1
575,-1.0,0.0001,1
576,-112292.0,0.0001,1
577,0.0,0.0001,1
578,-115956.0,0.0001,1
579,-115072.0,0.0001,1
580,-1.0,0.0001,1
581,-115284.0,0.0001,1
582,-117724.0,0.0001,1
583,-113360.0,0.0001,1
584,-117764.0,0.0001,1
585,-115124.0,0.0001,1
586,-116684.0,0.0001,1
587,-114060.0,0.0001,1
588,-115444.0,0.0001,1
589,-114788.0,0.0001,1
590,-113728.0,0.0001,1
591,-107820.0,0.0001,1
592,-15202.0,0.0001,1
593,0.0,0.0001,1
594,-116476.0,0.0001,1
595,-112356.0,0.0001,1
596,-102248.0,0.0001,1
597,-112540.0,0.0001,1
598,-115828.0,0.0001,1
599,-113664.0,0.0001,1
600,-111900.0,0.0001,1
601,-111268.0,0.0001,1
602,-112068.0,0.0001,1
603,-116072.0,0.0001,1
604,-113516.0,0.0001,1
605,-110712.0,0.0001,1
606,-112944.0,0.0001,1
607,-117040.0,0.0001,1
608,-107536.0,0.0001,1
609,-114712.0,0.0001,1
610,-111392.0,0.0001,1
611,-113356.0,0.0001,1
612,-113588.0,0.0001,1
613,-114776.0,0.0001,1
614,-115660.0,0.0001,1
615,-117980.0,0.0001,1
616,-116748.0,0.0001,1
617,-114016.0,0.0001,1
618,-117048.0,0.0001,1
619,-1.0,0.0001,1
620,-117488.0,0.0001,1
621,-116116.0,0.0001,1
622,-114164.0,0.0001,1
623,-114880.0,0.0001,1
624,-116988.0,0.0001,1
625,-139.0,0.0001,1
626,-114412.0,0.0001,1
627,-107312.0,0.0001,1
628,-107180.0,0.0001,1
629,-114536.0,0.0001,1
630,-114316.0,0.0001,1
631,-109256.0,0.0001,1
632,-115136.0,0.0001,1
633,-110492.0,0.0001,1
634,-106768.0,0.0001,1
635,-101004.0,0.0001,1
636,-101012.0,0.0001,1
637,-113932.0,0.0001,1
638,-113360.0,0.0001,1
639,-112932.0,0.0001,1
640,-111136.0,0.0001,1
641,-104708.0,0.0001,1
642,-112316.0,0.0001,1
643,-111612.0,0.0001,1
644,-115604.0,0.0001,1
645,-3079.0,0.0001,1
646,-116956.0,0.0001,1
647,-45944.0,0.0001,1
648,-100264.0,0.0001,1
649,-110008.0,0.0001,1
650,-112332.0,0.0001,1
651,-120.0,0.0001,1
652,-112624.0,0.0001,1
653,-114940.0,0.0001,1
654,-10693.0,0.0001,1
655,-47319.0,0.0001,1
656,-117676.0,0.0001,1
657,-2899.0,0.0001,1
658,-1.0,0.0001,1
659,-916.0,0.0001,1
660,-115356.0,0.0001,1
661,-116564.0,0.0001,1
662,-6.0,0.0001,1
663,-116576.0,0.0001,1
664,0.0,0.0001,1
665,-117568.0,0.0001,1
666,-113312.0,0.0001,1
667,-116988.0,0.0001,1
668,-118876.0,0.0001,1
669,-115008.0,0.0001,1
670,-111820.0,0.0001,1
671,-113652.0,0.0001,1
672,-113992.0,0.0001,1
673,-115224.0,0.0001,1
674,-117120.0,0.0001,1
675,-108600.0,0.0001,1
676,-110532.0,0.0001,1
677,-110304.0,0.0001,1
678,-118388.0,0.0001,1
679,-108940.0,0.0001,1
680,-110836.0,0.0001,1
681,-116752.0,0.0001,1
682,-112516.0,0.0001,1
683,-111112.0,0.0001,1
684,-105968.0,0.0001,1
685,-115716.0,0.0001,1
686,-108832.0,0.0001,1
687,-114704.0,0.0001,1
688,-1.0,0.0001,1
689,-108924.0,0.0001,1
690,-116028.0,0.0001,1
691,-115168.0,0.0001,1
692,0.0,0.0001,1
693,-114652.0,0.0001,1
694,-112312.0,0.0001,1
695,-116332.0,0.0001,1
696,-116472.0,0.0001,1
697,-116956.0,0.0001,1
698,-114228.0,0.0001,1
699,-106912.0,0.0001,1
700,-112052.0,0.0001,1
701,-115348.0,0.0001,1
702,-115496.0,0.0001,1
703,-111832.0,0.0001,1
704,-96352.0,0.0001,1
705,-108856.0,0.0001,1
706,-106228.0,0.0001,1
707,-112540.0,0.0001,1
708,-12309.0,0.0001,1
709,-103568.0,0.0001,1
710,-116136.0,0.0001,1
711,-114788.0,0.0001,1
712,-113056.0,0.0001,1
713,-118836.0,0.0001,1
714,-116408.0,0.0001,1
715,-114920.0,0.0001,1
716,-114604.0,0.0001,1
717,-117988.0,0.0001,1
718,-112076.0,0.0001,1
719,-115864.0,0.0001,1
720,-118632.0,0.0001,1
721,-115700.0,0.0001,1
722,-107212.0,0.0001,1
723,-115436.0,0.0001,1
724,-109112.0,0.0001,1
725,-110208.0,0.0001,1
726,-114896.0,0.0001,1
727,-117844.0,0.0001,1
728,-25.0,0.0001,1
729,-114708.0,0.0001,1
730,-116340.0,0.0001,1
731,-106408.0,0.0001,1
732,-1.0,0.0001,1
733,-102884.0,0.0001,1
734,-110496.0,0.0001,1
735,-114688.0,0.0001,1
736,-100908.0,0.0001,1
737,-116652.0,0.0001,1
738,-117808.0,0.0001,1
739,-79226.0,0.0001,1
740,-109660.0,0.0001,1
741,-109004.0,0.0001,1
742,-115908.0,0.0001,1
743,-39489.0,0.0001,1
744,-112856.0,0.0001,1
745,-109968.0,0.0001,1
746,-58988.0,0.0001,1
747,-110536.0,0.0001,1
748,-114968.0,0.0001,1
749,-114676.0,0.0001,1
750,-109980.0,0.0001,1
751,-113056.0,0.0001,1
752,-108556.0,0.0001,1
753,-3.0,0.0001,1
754,-115640.0,0.0001,1
755,-114284.0,0.0001,1
756,-41801.0,0.0001,1
757,-115032.0,0.0001,1
758,-110884.0,0.0001,1
759,-7726.0,0.0001,1
760,0.0,0.0001,1
761,-106452.0,0.0001,1
762,-113320.0,0.0001,1
763,-109476.0,0.0001,1
764,-111676.0,0.0001,1
765,-111968.0,0.0001,1
766,-107036.0,0.0001,1
767,-109356.0,0.0001,1
768,-111852.0,0.0001,1
769,-106760.0,0.0001,1
770,-104136.0,0.0001,1
771,-99100.0,0.0001,1
772,-112332.0,0.0001,1
773,-111572.0,0.0001,1
774,-113812.0,0.0001,1
775,-113904.0,0.0001,1
776,-3.0,0.0001,1
777,-2742.0,0.0001,1
778,-109164.0,0.0001,1
779,-27830.0,0.0001,1
780,-53195.0,0.0001,1
781,0.0,0.0001,1
782,-111948.0,0.0001,1
783,-108208.0,0.0001,1
784,-103948.0,0.0001,1
785,-3.0,0.0001,1
786,-111700.0,0.0001,1
787,-108604.0,0.0001,1
788,-113588.0,0.0001,1
789,-6697.0,0.0001,1
790,-113652.0,0.0001,1
791,-101668.0,0.0001,1
792,-116148.0,0.0001,1
793,-109932.0,0.0001,1
794,-108752.0,0.0001,1
795,-113052.0,0.0001,1
796,-106792.0,0.0001,1
797,-115396.0,0.0001,1
798,-110444.0,0.0001,1
799,-114212.0,0.0001,1
800,-110836.0,0.0001,1
801,-111416.0,0.0001,1
802,-42381.0,0.0001,1
803,-112672.0,0.0001,1
804,-108736.0,0.0001,1
805,-17544.0,0.0001,1
806,-6.0,0.0001,1
807,-110316.0,0.0001,1
808,-117492.0,0.0001,1
809,-107836.0,0.0001,1
810,-116596.0,0.0001,1
811,-15675.0,0.0001,1
812,-114388.0,0.0001,1
813,-115588.0,0.0001,1
814,-106104.0,0.0001,1
815,-115368.0,0.0001,1
816,-116172.0,0.0001,1
817,-107996.0,0.0001,1
818,-111748.0,0.0001,1
819,-106000.0,0.0001,1
820,-110596.0,0.0001,1
821,-117616.0,0.0001,1
822,-432.0,0.0001,1
823,-105576.0,0.0001,1
824,-110096.0,0.0001,1
825,-115596.0,0.0001,1
826,-115304.0,0.0001,1
827,-107272.0,0.0001,1
828,-15259.0,0.0001,1
829,-44751.0,0.0001,1
830,-105464.0,0.0001,1
831,-9144.0,0.0001,1
832,-111660.0,0.0001,1
833,-104312.0,0.0001,1
834,-113640.0,0.0001,1
835,-104548.0,0.0001,1
836,-10670.0,0.0001,1
837,-2901.0,0.0001,1
838,-117784.0,0.0001,1
839,-1574.0,0.0001,1
840,-114888.0,0.0001,1
841,-116224.0,0.0001,1
842,-10490.0,0.0001,1
843,-115000.0,0.0001,1
844,-115552.0,0.0001,1
845,-112152.0,0.0001,1
846,-4789.0,0.0001,1
847,-115148.0,0.0001,1
848,-111700.0,0.0001,1
849,0.0,0.0001,1
850,0.0,0.0001,1
851,-110192.0,0.0001,1
852,-112296.0,0.0001,1
853,-112676.0,0.0001,1
854,-116092.0,0.0001,1
855,-105184.0,0.0001,1
856,-82943.0,0.0001,1
857,-117236.0,0.0001,1
858,-112616.0,0.0001,1
859,-111044.0,0.0001,1
860,-114888.0,0.0001,1
861,-108540.0,0.0001,1
862,-116904.0,0.0001,1
863,-114032.0,0.0001,1
864,-112316.0,0.0001,1
865,-109888.0,0.0001,1
866,-106288.0,0.0001,1
867,-104852.0,0.0001,1
868,-114000.0,0.0001,1
869,-112444.0,0.0001,1
870,-68.0,0.0001,1
871,-113552.0,0.0001,1
872,-112888.0,0.0001,1
873,-110268.0,0.0001,1
874,-111868.0,0.0001,1
875,-75006.0,0.0001,1
876,-112188.0,0.0001,1
877,-118824.0,0.0001,1
878,-112640.0,0.0001,1
879,-1.0,0.0001,1
880,-111132.0,0.0001,1
881,-117320.0,0.0001,1
882,-104276.0,0.0001,1
883,-114336.0,0.0001,1
884,-114200.0,0.0001,1
885,-107604.0,0.0001,1
886,-110416.0,0.0001,1
887,-105496.0,0.0001,1
888,-117100.0,0.0001,1
889,-109320.0,0.0001,1
890,-111672.0,0.0001,1
891,-108880.0,0.0001,1
892,-3.0,0.0001,1
893,-113852.0,0.0001,1
894,-113268.0,0.0001,1
895,-111416.0,0.0001,1
896,-111116.0,0.0001,1
897,-106092.0,0.0001,1
898,0.0,0.0001,1
899,-114700.0,0.0001,1
900,-112400.0,0.0001,1
901,-112784.0,0.0001,1
902,-1.0,0.0001,1
903,-4006.0,0.0001,1
904,-112512.0,0.0001,1
905,-112192.0,0.0001,1
906,-108400.0,0.0001,1
907,-115176.0,0.0001,1
908,-113368.0,0.0001,1
909,-113776.0,0.0001,1
910,-1.0,0.0001,1
911,-116828.0,0.0001,1
912,-112804.0,0.0001,1
913,-112432.0,0.0001,1
914,-112332.0,0.0001,1
915,-110428.0,0.0001,1
916,-117040.0,0.0001,1
917,-118604.0,0.0001,1
918,-114948.0,0.0001,1
919,-113080.0,0.0001,1
920,-115208.0,0.0001,1
921,-1.0,0.0001,1
922,-115320.0,0.0001,1
923,-116896.0,0.0001,1
924,-114368.0,0.0001,1
925,-114060.0,0.0001,1
926,-105156.0,0.0001,1
927,-114680.0,0.0001,1
928,-116112.0,0.0001,1
929,-113752.0,0.0001,1
930,-110560.0,0.0001,1
931,-116828.0,0.0001,1
932,-115832.0,0.0001,1
933,-115520.0,0.0001,1
934,-116712.0,0.0001,1
935,-116960.0,0.0001,1
936,-111936.0,0.0001,1
937,-113504.0,0.0001,1
