episode,reward,learning_rate,target_update_freq
0,-10533.0,0.0005,20
1,-712.0,0.0005,20
2,-264.0,0.0005,20
3,-428.0,0.0005,20
4,-6106.0,0.0005,20
5,-61.0,0.0005,20
6,-7732.0,0.0005,20
7,-16235.0,0.0005,20
8,-237.0,0.0005,20
9,-118.0,0.0005,20
10,-4303.0,0.0005,20
11,-5811.0,0.0005,20
12,-102.0,0.0005,20
13,-665.0,0.0005,20
14,-17391.0,0.0005,20
15,-3843.0,0.0005,20
16,-8664.0,0.0005,20
17,-607.0,0.0005,20
18,-10.0,0.0005,20
19,-490.0,0.0005,20
20,-37214.0,0.0005,20
21,-13597.0,0.0005,20
22,-14812.0,0.0005,20
23,-299.0,0.0005,20
24,-77420.0,0.0005,20
25,-72884.0,0.0005,20
26,-82240.0,0.0005,20
27,-91924.0,0.0005,20
28,-40904.0,0.0005,20
29,-92416.0,0.0005,20
30,-18452.0,0.0005,20
31,-100720.0,0.0005,20
32,-103172.0,0.0005,20
33,-90488.0,0.0005,20
34,-104384.0,0.0005,20
35,-104964.0,0.0005,20
36,-3.0,0.0005,20
37,-112000.0,0.0005,20
38,-99700.0,0.0005,20
39,-66595.0,0.0005,20
40,-104228.0,0.0005,20
41,-102412.0,0.0005,20
42,-100492.0,0.0005,20
43,-102392.0,0.0005,20
44,-104284.0,0.0005,20
45,-111956.0,0.0005,20
46,-98880.0,0.0005,20
47,-107772.0,0.0005,20
48,-69832.0,0.0005,20
49,-1.0,0.0005,20
50,-803.0,0.0005,20
51,-113568.0,0.0005,20
52,-104756.0,0.0005,20
53,0.0,0.0005,20
54,-110308.0,0.0005,20
55,-103268.0,0.0005,20
56,-111728.0,0.0005,20
57,-3.0,0.0005,20
58,-500.0,0.0005,20
59,-108272.0,0.0005,20
60,-104540.0,0.0005,20
61,-108808.0,0.0005,20
62,-105488.0,0.0005,20
63,-102856.0,0.0005,20
64,-6.0,0.0005,20
65,-104296.0,0.0005,20
66,-106424.0,0.0005,20
67,-18264.0,0.0005,20
68,-101792.0,0.0005,20
69,-107264.0,0.0005,20
70,-1302.0,0.0005,20
71,-111500.0,0.0005,20
72,-110328.0,0.0005,20
73,-7099.0,0.0005,20
74,-105396.0,0.0005,20
75,-104232.0,0.0005,20
76,0.0,0.0005,20
77,-45295.0,0.0005,20
78,-104820.0,0.0005,20
79,-105868.0,0.0005,20
80,-107852.0,0.0005,20
81,-93824.0,0.0005,20
82,-102452.0,0.0005,20
83,-102696.0,0.0005,20
84,-98016.0,0.0005,20
85,-129.0,0.0005,20
86,-100488.0,0.0005,20
87,-100536.0,0.0005,20
88,-1.0,0.0005,20
89,-1.0,0.0005,20
90,-113700.0,0.0005,20
91,-108340.0,0.0005,20
92,-77565.0,0.0005,20
93,-103380.0,0.0005,20
94,-6.0,0.0005,20
95,-112888.0,0.0005,20
96,-100232.0,0.0005,20
97,-106492.0,0.0005,20
98,-37832.0,0.0005,20
99,-1.0,0.0005,20
100,-104956.0,0.0005,20
101,-110620.0,0.0005,20
102,-1.0,0.0005,20
103,-32339.0,0.0005,20
104,-106436.0,0.0005,20
105,-109084.0,0.0005,20
106,-190.0,0.0005,20
107,-99376.0,0.0005,20
108,-3.0,0.0005,20
109,-101204.0,0.0005,20
110,-104876.0,0.0005,20
111,-108388.0,0.0005,20
112,-103612.0,0.0005,20
113,-109748.0,0.0005,20
114,-98848.0,0.0005,20
115,-106304.0,0.0005,20
116,-107328.0,0.0005,20
117,-1.0,0.0005,20
118,-99280.0,0.0005,20
119,-109384.0,0.0005,20
120,-106408.0,0.0005,20
121,-33167.0,0.0005,20
122,-102176.0,0.0005,20
123,-1.0,0.0005,20
124,-115412.0,0.0005,20
125,-388.0,0.0005,20
126,-99828.0,0.0005,20
127,-113544.0,0.0005,20
128,-1.0,0.0005,20
129,-114592.0,0.0005,20
130,-3.0,0.0005,20
131,-97592.0,0.0005,20
132,-110012.0,0.0005,20
133,-107000.0,0.0005,20
134,-3761.0,0.0005,20
135,-108172.0,0.0005,20
136,-110136.0,0.0005,20
137,-101020.0,0.0005,20
138,-109036.0,0.0005,20
139,-102856.0,0.0005,20
140,-103000.0,0.0005,20
141,-10.0,0.0005,20
142,-100448.0,0.0005,20
143,-110772.0,0.0005,20
144,-3.0,0.0005,20
145,-12377.0,0.0005,20
146,-1.0,0.0005,20
147,-8687.0,0.0005,20
148,-10.0,0.0005,20
149,-46958.0,0.0005,20
150,-1.0,0.0005,20
151,-92356.0,0.0005,20
152,-100744.0,0.0005,20
153,-107212.0,0.0005,20
154,-115548.0,0.0005,20
155,-105216.0,0.0005,20
156,-95592.0,0.0005,20
157,-12702.0,0.0005,20
158,-110272.0,0.0005,20
159,-1965.0,0.0005,20
160,-1.0,0.0005,20
161,-28697.0,0.0005,20
162,-15.0,0.0005,20
163,-109168.0,0.0005,20
164,-110384.0,0.0005,20
165,-110760.0,0.0005,20
166,-92048.0,0.0005,20
167,-210.0,0.0005,20
168,0.0,0.0005,20
169,-3.0,0.0005,20
170,-2648.0,0.0005,20
171,-17808.0,0.0005,20
172,-103900.0,0.0005,20
173,-6.0,0.0005,20
174,-101940.0,0.0005,20
175,0.0,0.0005,20
176,-111764.0,0.0005,20
177,-11637.0,0.0005,20
178,-6.0,0.0005,20
179,-115452.0,0.0005,20
180,-111072.0,0.0005,20
181,-119.0,0.0005,20
182,-104908.0,0.0005,20
183,-3.0,0.0005,20
184,-31107.0,0.0005,20
185,-1225.0,0.0005,20
186,-2304.0,0.0005,20
187,-3316.0,0.0005,20
188,-12871.0,0.0005,20
189,-44964.0,0.0005,20
190,-1.0,0.0005,20
191,-1262.0,0.0005,20
192,-1.0,0.0005,20
193,-3.0,0.0005,20
194,0.0,0.0005,20
195,-15.0,0.0005,20
196,-3.0,0.0005,20
197,-53243.0,0.0005,20
198,-110204.0,0.0005,20
199,-100212.0,0.0005,20
200,-66026.0,0.0005,20
201,-105028.0,0.0005,20
202,-103948.0,0.0005,20
203,-100744.0,0.0005,20
204,-278.0,0.0005,20
205,-3.0,0.0005,20
206,-3.0,0.0005,20
207,-11213.0,0.0005,20
208,-107408.0,0.0005,20
209,-50039.0,0.0005,20
210,-6.0,0.0005,20
211,-210.0,0.0005,20
212,-6.0,0.0005,20
213,-105212.0,0.0005,20
214,-2189.0,0.0005,20
215,-93304.0,0.0005,20
216,-3.0,0.0005,20
217,-6.0,0.0005,20
218,-3.0,0.0005,20
219,-6.0,0.0005,20
220,-43251.0,0.0005,20
221,-76020.0,0.0005,20
222,-15.0,0.0005,20
223,-3.0,0.0005,20
224,0.0,0.0005,20
225,-1.0,0.0005,20
226,-714.0,0.0005,20
227,-15.0,0.0005,20
228,-3.0,0.0005,20
229,-1.0,0.0005,20
230,-90604.0,0.0005,20
231,-20284.0,0.0005,20
232,-3.0,0.0005,20
233,-270.0,0.0005,20
234,-10.0,0.0005,20
235,-1.0,0.0005,20
236,-81072.0,0.0005,20
237,-1056.0,0.0005,20
238,0.0,0.0005,20
239,-3.0,0.0005,20
240,-1.0,0.0005,20
241,-10.0,0.0005,20
242,-3.0,0.0005,20
243,-1.0,0.0005,20
244,-1.0,0.0005,20
245,-6.0,0.0005,20
246,-6.0,0.0005,20
247,-2278.0,0.0005,20
248,-1.0,0.0005,20
249,0.0,0.0005,20
250,-1.0,0.0005,20
251,0.0,0.0005,20
252,-542.0,0.0005,20
253,-75148.0,0.0005,20
254,-10400.0,0.0005,20
255,-406.0,0.0005,20
256,-1.0,0.0005,20
257,-6.0,0.0005,20
258,-435.0,0.0005,20
259,-15.0,0.0005,20
260,-1.0,0.0005,20
261,-3.0,0.0005,20
262,-10.0,0.0005,20
263,-55.0,0.0005,20
264,-36.0,0.0005,20
265,-6.0,0.0005,20
266,-3.0,0.0005,20
267,-136.0,0.0005,20
268,-15.0,0.0005,20
269,-6.0,0.0005,20
270,-10.0,0.0005,20
271,-666.0,0.0005,20
272,-120.0,0.0005,20
273,0.0,0.0005,20
274,-15.0,0.0005,20
275,-3916.0,0.0005,20
276,-105.0,0.0005,20
277,0.0,0.0005,20
278,-67274.0,0.0005,20
279,-435.0,0.0005,20
280,-3.0,0.0005,20
281,-136.0,0.0005,20
282,-1.0,0.0005,20
283,-15.0,0.0005,20
284,-1.0,0.0005,20
285,0.0,0.0005,20
286,-3.0,0.0005,20
287,-1.0,0.0005,20
288,-6.0,0.0005,20
289,-39900.0,0.0005,20
290,-6.0,0.0005,20
291,-3.0,0.0005,20
292,-153.0,0.0005,20
293,-3.0,0.0005,20
294,-3.0,0.0005,20
295,-15.0,0.0005,20
296,-16891.0,0.0005,20
297,-171.0,0.0005,20
298,-6.0,0.0005,20
299,-3.0,0.0005,20
300,-10.0,0.0005,20
301,-6.0,0.0005,20
302,-554.0,0.0005,20
303,-21.0,0.0005,20
304,-10.0,0.0005,20
305,-3.0,0.0005,20
306,-11179.0,0.0005,20
307,-1.0,0.0005,20
308,0.0,0.0005,20
309,0.0,0.0005,20
310,-10.0,0.0005,20
311,-45.0,0.0005,20
312,-6.0,0.0005,20
313,-13695.0,0.0005,20
314,-6.0,0.0005,20
315,0.0,0.0005,20
316,-3.0,0.0005,20
317,-3.0,0.0005,20
318,-15.0,0.0005,20
319,-1.0,0.0005,20
320,-10.0,0.0005,20
321,-10.0,0.0005,20
322,-6.0,0.0005,20
323,-3.0,0.0005,20
324,-15.0,0.0005,20
325,-780.0,0.0005,20
326,-10.0,0.0005,20
327,-28.0,0.0005,20
328,-91.0,0.0005,20
329,-6.0,0.0005,20
330,-3.0,0.0005,20
331,0.0,0.0005,20
332,-21.0,0.0005,20
333,0.0,0.0005,20
334,-3.0,0.0005,20
335,-6.0,0.0005,20
336,-10.0,0.0005,20
337,-3081.0,0.0005,20
338,0.0,0.0005,20
339,-496.0,0.0005,20
340,-6.0,0.0005,20
341,-7797.0,0.0005,20
342,-6.0,0.0005,20
343,-6.0,0.0005,20
344,-1.0,0.0005,20
345,-499.0,0.0005,20
346,-1.0,0.0005,20
347,-1.0,0.0005,20
348,-1.0,0.0005,20
349,-351.0,0.0005,20
350,0.0,0.0005,20
351,-1431.0,0.0005,20
352,-15.0,0.0005,20
353,-36.0,0.0005,20
354,0.0,0.0005,20
355,0.0,0.0005,20
356,-3.0,0.0005,20
357,-3.0,0.0005,20
358,-6.0,0.0005,20
359,-6.0,0.0005,20
360,-4095.0,0.0005,20
361,-6.0,0.0005,20
362,-10.0,0.0005,20
363,-36.0,0.0005,20
364,-10.0,0.0005,20
365,-6.0,0.0005,20
366,-15.0,0.0005,20
