episode,reward,learning_rate,target_update_freq
308,-28.0,0.01,1
309,0.0,0.01,1
310,-36.0,0.01,1
311,-45.0,0.01,1
312,-64.0,0.01,1
313,-1.0,0.01,1
314,-3.0,0.01,1
315,-21.0,0.01,1
316,-15.0,0.01,1
317,-3.0,0.01,1
318,-10.0,0.01,1
319,0.0,0.01,1
320,-3.0,0.01,1
321,-28.0,0.01,1
322,0.0,0.01,1
323,-10.0,0.01,1
324,-74.0,0.01,1
325,-1.0,0.01,1
326,-3.0,0.01,1
327,-10.0,0.01,1
328,-10.0,0.01,1
329,-6.0,0.01,1
330,-15.0,0.01,1
331,-6.0,0.01,1
332,-1.0,0.01,1
333,0.0,0.01,1
334,-1.0,0.01,1
335,-21.0,0.01,1
336,0.0,0.01,1
337,-1.0,0.01,1
338,-3.0,0.01,1
339,-6.0,0.01,1
340,-6.0,0.01,1
341,-1.0,0.01,1
342,-15.0,0.01,1
343,-1.0,0.01,1
344,-10.0,0.01,1
345,-21.0,0.01,1
346,0.0,0.01,1
347,-1.0,0.01,1
348,-3.0,0.01,1
349,-3.0,0.01,1
350,-6.0,0.01,1
351,-1.0,0.01,1
352,-10.0,0.01,1
353,-21.0,0.01,1
354,-14.0,0.01,1
355,-6.0,0.01,1
356,-10.0,0.01,1
357,-6.0,0.01,1
358,-45.0,0.01,1
359,-1.0,0.01,1
360,0.0,0.01,1
361,0.0,0.01,1
362,0.0,0.01,1
363,0.0,0.01,1
364,-1.0,0.01,1
365,-1.0,0.01,1
366,-21.0,0.01,1
367,0.0,0.01,1
368,-15.0,0.01,1
369,-6.0,0.01,1
370,-1.0,0.01,1
371,-10.0,0.01,1
372,-10.0,0.01,1
373,-3.0,0.01,1
374,-10.0,0.01,1
375,-6.0,0.01,1
376,-6.0,0.01,1
377,-1.0,0.01,1
378,-3.0,0.01,1
379,-3.0,0.01,1
380,-10.0,0.01,1
381,-28.0,0.01,1
382,-6.0,0.01,1
383,-1.0,0.01,1
384,-1.0,0.01,1
385,-6.0,0.01,1
386,0.0,0.01,1
387,-15.0,0.01,1
388,-6.0,0.01,1
389,-1.0,0.01,1
390,-6.0,0.01,1
391,-1.0,0.01,1
392,-1.0,0.01,1
393,-6.0,0.01,1
394,-3.0,0.01,1
395,-3.0,0.01,1
396,-1.0,0.01,1
397,-3.0,0.01,1
398,-15.0,0.01,1
399,0.0,0.01,1
400,-36.0,0.01,1
401,-10.0,0.01,1
402,-3.0,0.01,1
403,-6.0,0.01,1
404,-3.0,0.01,1
405,-3.0,0.01,1
406,-10.0,0.01,1
407,-6.0,0.01,1
408,-6.0,0.01,1
409,-3.0,0.01,1
410,-10.0,0.01,1
411,-3.0,0.01,1
412,-10.0,0.01,1
413,0.0,0.01,1
414,0.0,0.01,1
415,-3.0,0.01,1
416,-10.0,0.01,1
417,-3.0,0.01,1
418,-10.0,0.01,1
419,-45.0,0.01,1
420,-10.0,0.01,1
421,-3.0,0.01,1
422,-3.0,0.01,1
423,-28.0,0.01,1
424,0.0,0.01,1
425,-21.0,0.01,1
426,-6.0,0.01,1
427,-10.0,0.01,1
428,-6.0,0.01,1
429,-6.0,0.01,1
430,-1.0,0.01,1
431,-10.0,0.01,1
432,-10.0,0.01,1
433,-10.0,0.01,1
434,-15.0,0.01,1
435,-1.0,0.01,1
436,-21.0,0.01,1
437,-6.0,0.01,1
438,-28.0,0.01,1
439,-3.0,0.01,1
440,-1.0,0.01,1
441,-6.0,0.01,1
442,-1.0,0.01,1
443,-1.0,0.01,1
444,-1.0,0.01,1
445,-3.0,0.01,1
446,-3.0,0.01,1
447,-3.0,0.01,1
448,-3.0,0.01,1
449,-1.0,0.01,1
450,-3.0,0.01,1
451,-3.0,0.01,1
452,-10.0,0.01,1
453,-6.0,0.01,1
454,-6.0,0.01,1
455,-6.0,0.01,1
456,-3.0,0.01,1
457,0.0,0.01,1
458,-3.0,0.01,1
459,-3.0,0.01,1
460,-6.0,0.01,1
461,-10.0,0.01,1
462,-3.0,0.01,1
463,-3.0,0.01,1
464,-21.0,0.01,1
465,-3.0,0.01,1
466,-6.0,0.01,1
467,-1.0,0.01,1
468,-1.0,0.01,1
469,-6.0,0.01,1
470,-21.0,0.01,1
471,-10.0,0.01,1
472,-3.0,0.01,1
473,-6.0,0.01,1
474,-6.0,0.01,1
475,-10.0,0.01,1
476,-6.0,0.01,1
477,-3.0,0.01,1
478,-6.0,0.01,1
479,-3.0,0.01,1
480,-3.0,0.01,1
481,-6.0,0.01,1
482,-28.0,0.01,1
483,0.0,0.01,1
484,-1.0,0.01,1
485,-3.0,0.01,1
486,-3.0,0.01,1
487,-1.0,0.01,1
488,-3.0,0.01,1
489,-1.0,0.01,1
490,-1.0,0.01,1
491,-3.0,0.01,1
492,-1.0,0.01,1
493,0.0,0.01,1
494,-10.0,0.01,1
495,-3.0,0.01,1
496,-1.0,0.01,1
497,-3.0,0.01,1
498,-1.0,0.01,1
499,-3.0,0.01,1
500,0.0,0.01,1
501,-3.0,0.01,1
502,-3.0,0.01,1
503,-3.0,0.01,1
504,0.0,0.01,1
505,0.0,0.01,1
506,-10.0,0.01,1
507,-10.0,0.01,1
508,-6.0,0.01,1
509,-6.0,0.01,1
510,-1.0,0.01,1
511,-1.0,0.01,1
512,-3.0,0.01,1
513,-3.0,0.01,1
514,-15.0,0.01,1
515,-1.0,0.01,1
516,-3.0,0.01,1
517,-15.0,0.01,1
518,0.0,0.01,1
519,-6.0,0.01,1
520,-6.0,0.01,1
521,-1.0,0.01,1
522,-1.0,0.01,1
523,-3.0,0.01,1
524,-1.0,0.01,1
525,-3.0,0.01,1
526,-10.0,0.01,1
527,-1.0,0.01,1
528,0.0,0.01,1
529,-3.0,0.01,1
530,0.0,0.01,1
531,-1.0,0.01,1
532,-6.0,0.01,1
533,0.0,0.01,1
534,-3.0,0.01,1
535,0.0,0.01,1
536,-1.0,0.01,1
537,-3.0,0.01,1
538,-6.0,0.01,1
539,-15.0,0.01,1
540,-1.0,0.01,1
541,-10.0,0.01,1
542,-10.0,0.01,1
543,-1.0,0.01,1
544,-10.0,0.01,1
545,0.0,0.01,1
546,-3.0,0.01,1
547,-3.0,0.01,1
548,0.0,0.01,1
549,-10.0,0.01,1
550,-3.0,0.01,1
551,-10.0,0.01,1
552,-3.0,0.01,1
553,-1.0,0.01,1
554,-15.0,0.01,1
555,0.0,0.01,1
556,-3.0,0.01,1
557,0.0,0.01,1
558,-6.0,0.01,1
559,0.0,0.01,1
560,-3.0,0.01,1
561,-3.0,0.01,1
562,-6.0,0.01,1
563,-1.0,0.01,1
564,-3.0,0.01,1
565,-10.0,0.01,1
566,-10.0,0.01,1
567,-6.0,0.01,1
568,-3.0,0.01,1
569,-6.0,0.01,1
570,-21.0,0.01,1
571,-1.0,0.01,1
572,-1.0,0.01,1
573,-3.0,0.01,1
574,0.0,0.01,1
575,-1.0,0.01,1
576,0.0,0.01,1
577,-1.0,0.01,1
578,0.0,0.01,1
579,-6.0,0.01,1
580,-1.0,0.01,1
581,-10.0,0.01,1
582,-1.0,0.01,1
583,0.0,0.01,1
584,-3.0,0.01,1
585,-6.0,0.01,1
586,-3.0,0.01,1
587,-1.0,0.01,1
588,0.0,0.01,1
589,-10.0,0.01,1
590,-10.0,0.01,1
591,0.0,0.01,1
592,-6.0,0.01,1
593,0.0,0.01,1
594,-15.0,0.01,1
595,-21.0,0.01,1
596,-3.0,0.01,1
597,0.0,0.01,1
598,-3.0,0.01,1
599,-6.0,0.01,1
600,0.0,0.01,1
601,0.0,0.01,1
602,-10.0,0.01,1
603,-6.0,0.01,1
604,-6.0,0.01,1
605,0.0,0.01,1
606,-3.0,0.01,1
607,-1.0,0.01,1
608,-10.0,0.01,1
609,-6.0,0.01,1
610,-1.0,0.01,1
611,-10.0,0.01,1
612,-3.0,0.01,1
613,-3.0,0.01,1
614,0.0,0.01,1
615,-1.0,0.01,1
616,-1.0,0.01,1
617,-15.0,0.01,1
618,-6.0,0.01,1
619,0.0,0.01,1
620,-3.0,0.01,1
621,-3.0,0.01,1
622,-3.0,0.01,1
623,-1.0,0.01,1
624,-15.0,0.01,1
625,-6.0,0.01,1
626,-6.0,0.01,1
627,-3.0,0.01,1
628,-3.0,0.01,1
629,-1.0,0.01,1
630,-6.0,0.01,1
631,0.0,0.01,1
632,-1.0,0.01,1
633,-15.0,0.01,1
634,-1.0,0.01,1
635,-1.0,0.01,1
636,-6.0,0.01,1
637,-1.0,0.01,1
638,-6.0,0.01,1
639,0.0,0.01,1
640,-3.0,0.01,1
641,-10.0,0.01,1
642,-6.0,0.01,1
643,0.0,0.01,1
644,-6.0,0.01,1
645,-28.0,0.01,1
646,-3.0,0.01,1
647,-6.0,0.01,1
648,-6.0,0.01,1
649,0.0,0.01,1
650,-10.0,0.01,1
651,-21.0,0.01,1
652,-6.0,0.01,1
653,0.0,0.01,1
654,-3.0,0.01,1
655,-10.0,0.01,1
656,-10.0,0.01,1
657,-3.0,0.01,1
658,-3.0,0.01,1
659,-3.0,0.01,1
660,-6.0,0.01,1
661,-3.0,0.01,1
662,-1.0,0.01,1
663,-1.0,0.01,1
664,-3.0,0.01,1
665,-1.0,0.01,1
666,-6.0,0.01,1
667,-6.0,0.01,1
668,0.0,0.01,1
669,0.0,0.01,1
670,-10.0,0.01,1
671,-3.0,0.01,1
672,-21.0,0.01,1
673,-3.0,0.01,1
674,-6.0,0.01,1
675,-3.0,0.01,1
676,-6.0,0.01,1
677,-6.0,0.01,1
678,-6.0,0.01,1
679,-3.0,0.01,1
680,-3.0,0.01,1
681,-3.0,0.01,1
682,-10.0,0.01,1
683,-1.0,0.01,1
684,-15.0,0.01,1
685,-3.0,0.01,1
686,-6.0,0.01,1
687,-10.0,0.01,1
688,-1.0,0.01,1
689,-10.0,0.01,1
690,-15.0,0.01,1
691,-6.0,0.01,1
692,-78.0,0.01,1
693,-10.0,0.01,1
694,-1.0,0.01,1
695,-3.0,0.01,1
696,0.0,0.01,1
697,-21.0,0.01,1
698,-6.0,0.01,1
699,-10.0,0.01,1
700,-10.0,0.01,1
701,-1.0,0.01,1
702,-3.0,0.01,1
703,-3.0,0.01,1
704,-3.0,0.01,1
705,-1.0,0.01,1
706,-10.0,0.01,1
707,-3.0,0.01,1
708,0.0,0.01,1
709,-1.0,0.01,1
710,-21.0,0.01,1
711,-15.0,0.01,1
712,-6.0,0.01,1
713,-1.0,0.01,1
714,-19.0,0.01,1
715,-15.0,0.01,1
716,0.0,0.01,1
717,-3.0,0.01,1
718,-1.0,0.01,1
719,-6.0,0.01,1
720,-6.0,0.01,1
721,-3.0,0.01,1
722,-3.0,0.01,1
723,-3.0,0.01,1
724,-1.0,0.01,1
725,-6.0,0.01,1
726,-6.0,0.01,1
727,-1.0,0.01,1
728,-3.0,0.01,1
729,0.0,0.01,1
730,-3.0,0.01,1
731,0.0,0.01,1
732,-1.0,0.01,1
733,-3.0,0.01,1
734,-3.0,0.01,1
735,0.0,0.01,1
736,-6.0,0.01,1
737,-3.0,0.01,1
738,-6.0,0.01,1
739,-1.0,0.01,1
740,-3.0,0.01,1
741,-1.0,0.01,1
742,0.0,0.01,1
743,-6.0,0.01,1
744,-3.0,0.01,1
745,-3.0,0.01,1
746,-15.0,0.01,1
747,-3.0,0.01,1
748,0.0,0.01,1
749,-6.0,0.01,1
750,-3.0,0.01,1
751,-6.0,0.01,1
752,-6.0,0.01,1
753,-3.0,0.01,1
754,-1.0,0.01,1
755,-3.0,0.01,1
756,-10.0,0.01,1
757,-15.0,0.01,1
758,-6.0,0.01,1
759,-21.0,0.01,1
760,-1.0,0.01,1
761,-1.0,0.01,1
762,-1.0,0.01,1
763,0.0,0.01,1
764,-1.0,0.01,1
765,-6.0,0.01,1
766,0.0,0.01,1
767,-1.0,0.01,1
768,0.0,0.01,1
769,-6.0,0.01,1
770,-1.0,0.01,1
771,-10.0,0.01,1
772,-6.0,0.01,1
773,-3.0,0.01,1
774,0.0,0.01,1
775,-3.0,0.01,1
776,-6.0,0.01,1
777,-1.0,0.01,1
778,-10.0,0.01,1
779,-6.0,0.01,1
780,-3.0,0.01,1
781,-1.0,0.01,1
782,-3.0,0.01,1
783,-1.0,0.01,1
784,-15.0,0.01,1
785,-3.0,0.01,1
786,-6.0,0.01,1
787,-10.0,0.01,1
788,-3.0,0.01,1
789,-6.0,0.01,1
790,-3.0,0.01,1
791,-3.0,0.01,1
792,0.0,0.01,1
793,0.0,0.01,1
794,-6.0,0.01,1
795,-3.0,0.01,1
796,-3.0,0.01,1
797,-15.0,0.01,1
798,-6.0,0.01,1
799,-3.0,0.01,1
800,-1.0,0.01,1
801,-1.0,0.01,1
802,-21.0,0.01,1
803,-6.0,0.01,1
804,-3.0,0.01,1
805,0.0,0.01,1
806,-3.0,0.01,1
807,-15.0,0.01,1
808,-1.0,0.01,1
809,-1.0,0.01,1
810,-3.0,0.01,1
811,-3.0,0.01,1
812,-10.0,0.01,1
813,-3.0,0.01,1
814,-15.0,0.01,1
815,-6.0,0.01,1
816,-10.0,0.01,1
817,-6.0,0.01,1
818,0.0,0.01,1
819,-21.0,0.01,1
820,-3.0,0.01,1
821,-3.0,0.01,1
822,-6.0,0.01,1
823,-1.0,0.01,1
824,0.0,0.01,1
825,0.0,0.01,1
826,-6.0,0.01,1
827,-3.0,0.01,1
828,-10.0,0.01,1
829,-3.0,0.01,1
830,-1.0,0.01,1
831,-10.0,0.01,1
832,-3.0,0.01,1
833,-1.0,0.01,1
834,-28.0,0.01,1
835,-10.0,0.01,1
836,-15.0,0.01,1
837,-1.0,0.01,1
838,-1.0,0.01,1
839,-1.0,0.01,1
840,-3.0,0.01,1
841,-6.0,0.01,1
842,-1.0,0.01,1
843,-10.0,0.01,1
844,-1.0,0.01,1
845,-6.0,0.01,1
846,-3.0,0.01,1
847,-3.0,0.01,1
848,-3.0,0.01,1
849,0.0,0.01,1
850,-3.0,0.01,1
851,0.0,0.01,1
852,-1.0,0.01,1
853,-6.0,0.01,1
854,-1.0,0.01,1
855,-1.0,0.01,1
856,-10.0,0.01,1
857,-3.0,0.01,1
858,-3.0,0.01,1
859,-6.0,0.01,1
860,0.0,0.01,1
861,-6.0,0.01,1
862,-1.0,0.01,1
863,-3.0,0.01,1
864,-3.0,0.01,1
865,-10.0,0.01,1
866,-1.0,0.01,1
867,-1.0,0.01,1
868,-1.0,0.01,1
869,-3.0,0.01,1
870,-3.0,0.01,1
871,-1.0,0.01,1
872,-6.0,0.01,1
873,-15.0,0.01,1
874,-6.0,0.01,1
875,-3.0,0.01,1
876,-10.0,0.01,1
877,-6.0,0.01,1
878,-3.0,0.01,1
879,-10.0,0.01,1
880,-10.0,0.01,1
881,0.0,0.01,1
882,-10.0,0.01,1
883,-6.0,0.01,1
884,-28.0,0.01,1
885,-3.0,0.01,1
886,-1.0,0.01,1
887,-1.0,0.01,1
888,-6.0,0.01,1
889,-6.0,0.01,1
890,-3.0,0.01,1
891,-3.0,0.01,1
892,-3.0,0.01,1
893,-1.0,0.01,1
894,-3.0,0.01,1
895,-3.0,0.01,1
896,-3.0,0.01,1
897,-10.0,0.01,1
898,0.0,0.01,1
899,0.0,0.01,1
900,-10.0,0.01,1
901,-3.0,0.01,1
902,-1.0,0.01,1
903,-10.0,0.01,1
904,-3.0,0.01,1
905,-6.0,0.01,1
906,-6.0,0.01,1
907,-6.0,0.01,1
908,-10.0,0.01,1
909,-3.0,0.01,1
910,-10.0,0.01,1
911,-1.0,0.01,1
912,-1.0,0.01,1
913,0.0,0.01,1
914,-28.0,0.01,1
915,-3.0,0.01,1
916,-6.0,0.01,1
917,-10.0,0.01,1
918,-10.0,0.01,1
919,0.0,0.01,1
920,-1.0,0.01,1
921,-1.0,0.01,1
922,0.0,0.01,1
923,-6.0,0.01,1
924,0.0,0.01,1
925,-3.0,0.01,1
926,-6.0,0.01,1
927,-6.0,0.01,1
928,-6.0,0.01,1
929,-6.0,0.01,1
930,-6.0,0.01,1
931,-1.0,0.01,1
932,-6.0,0.01,1
933,-10.0,0.01,1
934,-3.0,0.01,1
935,-6.0,0.01,1
936,-3.0,0.01,1
937,-10.0,0.01,1
938,-1.0,0.01,1
939,-3.0,0.01,1
940,-10.0,0.01,1
941,-3.0,0.01,1
942,-1.0,0.01,1
943,-3.0,0.01,1
944,-10.0,0.01,1
945,-3.0,0.01,1
946,-6.0,0.01,1
947,-10.0,0.01,1
948,0.0,0.01,1
949,-15.0,0.01,1
950,-3.0,0.01,1
951,-6.0,0.01,1
952,0.0,0.01,1
953,0.0,0.01,1
954,-15.0,0.01,1
955,-1.0,0.01,1
956,-1.0,0.01,1
957,-3.0,0.01,1
958,-6.0,0.01,1
959,0.0,0.01,1
960,-6.0,0.01,1
961,-1.0,0.01,1
962,-6.0,0.01,1
963,-6.0,0.01,1
964,-3.0,0.01,1
965,-1.0,0.01,1
966,-10.0,0.01,1
967,-1.0,0.01,1
968,0.0,0.01,1
969,-3.0,0.01,1
970,0.0,0.01,1
971,-1.0,0.01,1
972,-1.0,0.01,1
973,-3.0,0.01,1
974,-1.0,0.01,1
975,-6.0,0.01,1
976,-15.0,0.01,1
977,-6.0,0.01,1
978,-15.0,0.01,1
979,-15.0,0.01,1
980,-3.0,0.01,1
981,-1.0,0.01,1
982,0.0,0.01,1
983,-1.0,0.01,1
984,-6.0,0.01,1
985,-1.0,0.01,1
986,-3.0,0.01,1
987,-21.0,0.01,1
988,0.0,0.01,1
989,0.0,0.01,1
990,0.0,0.01,1
991,-1.0,0.01,1
992,0.0,0.01,1
993,-1.0,0.01,1
994,-3.0,0.01,1
995,-10.0,0.01,1
996,-6.0,0.01,1
997,-15.0,0.01,1
998,-1.0,0.01,1
999,-6.0,0.01,1
1000,-3.0,0.01,1
1001,-1.0,0.01,1
1002,0.0,0.01,1
1003,-6.0,0.01,1
1004,-10.0,0.01,1
1005,-1.0,0.01,1
1006,-6.0,0.01,1
1007,-1.0,0.01,1
1008,-1.0,0.01,1
1009,-10.0,0.01,1
1010,-3.0,0.01,1
1011,-10.0,0.01,1
1012,-1.0,0.01,1
1013,-6.0,0.01,1
1014,-1.0,0.01,1
1015,-1.0,0.01,1
1016,-1.0,0.01,1
1017,-6.0,0.01,1
1018,-1.0,0.01,1
1019,-10.0,0.01,1
1020,-1.0,0.01,1
1021,-3.0,0.01,1
1022,-6.0,0.01,1
1023,-3.0,0.01,1
1024,-3.0,0.01,1
1025,-3.0,0.01,1
1026,-6.0,0.01,1
1027,-3.0,0.01,1
1028,0.0,0.01,1
1029,-6.0,0.01,1
1030,-3.0,0.01,1
1031,-3.0,0.01,1
1032,-1.0,0.01,1
1033,-6.0,0.01,1
1034,-15.0,0.01,1
1035,-6.0,0.01,1
1036,-10.0,0.01,1
1037,-10.0,0.01,1
1038,-6.0,0.01,1
1039,-3.0,0.01,1
1040,-6.0,0.01,1
1041,-6.0,0.01,1
1042,-1.0,0.01,1
1043,-3.0,0.01,1
1044,-3.0,0.01,1
1045,0.0,0.01,1
1046,-10.0,0.01,1
1047,0.0,0.01,1
1048,-6.0,0.01,1
1049,-6.0,0.01,1
1050,-6.0,0.01,1
1051,-1.0,0.01,1
1052,-25.0,0.01,1
1053,-3.0,0.01,1
1054,-6.0,0.01,1
1055,-10.0,0.01,1
1056,-1.0,0.01,1
1057,-1.0,0.01,1
1058,-1.0,0.01,1
1059,0.0,0.01,1
1060,-6.0,0.01,1
1061,-1.0,0.01,1
1062,-25.0,0.01,1
1063,-1.0,0.01,1
1064,-6.0,0.01,1
1065,-15.0,0.01,1
1066,-15.0,0.01,1
1067,-10.0,0.01,1
1068,-3.0,0.01,1
1069,-10.0,0.01,1
1070,-21.0,0.01,1
1071,-6.0,0.01,1
1072,-6.0,0.01,1
1073,0.0,0.01,1
1074,-21.0,0.01,1
1075,-1.0,0.01,1
